date_gsheets,AAPL,KO,NFLX,BRK.B,DIS,IBM,VZ,WMT,GE,TSLA
01/03/2012 16:00,58.75,35.07,10.32,77.68,38.31,186.3,39.73,60.33,18.36,28.08
01/04/2012 16:00,59.06,34.85,11.49,76.8,38.85,185.54,39.21,59.71,18.56,27.71
01/05/2012 16:00,59.72,34.69,11.33,76.93,39.5,184.66,38.94,59.42,18.55,27.12
01/06/2012 16:00,60.34,34.47,12.33,76.39,39.91,182.54,38.33,59,18.65,26.91
01/09/2012 16:00,60.25,34.47,14.03,76.29,39.75,181.59,38.37,59.18,18.86,27.25
01/10/2012 16:00,60.46,34.67,13.69,77.42,39.63,181.31,38.57,59.04,18.72,27.62
01/11/2012 16:00,60.36,34.03,13.16,78,38.7,182.32,38.9,59.4,18.88,28.23
01/12/2012 16:00,60.2,33.78,13.16,78.5,38.73,180.55,38.92,59.5,18.93,28.25
1/13/2012 16:00:00,59.97,33.49,13.48,77.77,38.4,179.16,38.92,59.54,18.84,22.79
1/17/2012 16:00:00,60.67,33.67,13.53,77.97,38.48,180,39.02,59.85,18.74,26.6
1/18/2012 16:00:00,61.3,33.8,14.08,78.92,39.02,181.07,39.01,60.01,19.02,26.81
1/19/2012 16:00:00,61.11,33.73,14.78,79.59,39.44,180.52,39,60.61,19.15,26.76
1/20/2012 16:00:00,60.04,34.05,14.32,79.91,39.31,188.52,38.97,61.01,19.15,26.6
1/23/2012 16:00:00,61.06,34.27,13.42,79.15,39.25,189.98,38.4,60.91,18.94,26.77
1/24/2012 16:00:00,60.06,33.95,13.24,78.48,39.25,191.93,37.79,61.39,18.84,27.42
1/25/2012 16:00:00,63.81,34.22,13.58,79.85,39.56,191.73,37.69,61.47,19.13,27.97
1/26/2012 16:00:00,63.52,34.01,16.57,79.66,39.35,190.98,37.34,60.97,19.07,28.94
1/27/2012 16:00:00,63.9,33.72,17.68,79.42,39.25,190.46,37.21,60.71,19.03,29.33
1/30/2012 16:00:00,64.72,33.73,17.92,78.69,38.99,192.5,37.61,61.3,18.9,29.57
1/31/2012 16:00:00,65.21,33.77,17.17,78.37,38.9,192.6,37.66,61.36,18.71,29.07
02/01/2012 16:00,65.17,33.92,17.57,78.66,39.33,192.62,37.8,62.18,18.77,29.58
02/02/2012 16:00,65.02,33.92,17.71,78.73,38.91,191.53,37.56,61.94,18.75,30.25
02/03/2012 16:00,65.67,34.04,18.06,80,40,193.64,37.84,62.03,19.02,31.15
02/06/2012 16:00,66.28,34.02,18.46,79.85,40.46,192.82,38.14,61.88,19.05,31.8
02/07/2012 16:00,66.98,34.28,18.27,79.88,40.98,193.35,37.92,61.69,19.18,31.6
02/08/2012 16:00,68.1,34.17,17.71,79.66,41.27,192.95,37.92,61.62,19.24,31.93
02/09/2012 16:00,70.45,33.99,17.83,79.2,41.53,193.13,37.92,61.96,19.13,32.58
02/10/2012 16:00,70.49,33.97,17.7,78.79,41.45,192.42,37.69,61.9,18.88,31.1
2/13/2012 16:00:00,71.8,34.22,16.9,79.44,41.79,192.62,38.13,61.79,19.07,31.49
2/14/2012 16:00:00,72.78,34.45,17.58,78.92,41.6,192.22,38.04,62.22,18.94,33.17
2/15/2012 16:00:00,71.1,34.2,17.44,78.07,41.25,192.25,37.83,61.76,18.76,33.6
2/16/2012 16:00:00,71.74,34.43,17.42,78.91,41.54,193.02,38.05,62.04,19.01,34.18
2/17/2012 16:00:00,71.73,34.53,17.41,79.42,41.75,193.42,38.46,62.48,19.28,34.97
2/21/2012 16:00:00,73.55,34.41,16.77,79.63,41.57,193.39,38.49,60.07,19.41,34.5
2/22/2012 16:00:00,73.29,34.63,16.06,78.93,41.27,193.87,38.21,58.6,19.39,34.22
2/23/2012 16:00:00,73.77,34.59,16.14,79.37,41.48,197.61,38.13,58.54,19.31,34.53
2/24/2012 16:00:00,74.63,34.5,15.95,80.04,41.31,197.76,38.14,58.79,19.24,33.75
2/27/2012 16:00:00,75.11,34.42,15.63,80.25,41.64,197.53,38.13,58.46,19.07,33.62
2/28/2012 16:00:00,76.49,34.42,16.19,79.44,41.93,197.98,38.15,58.93,19.16,33.81
2/29/2012 16:00:00,77.49,34.93,15.82,78.45,41.99,196.73,38.11,59.08,19.05,33.41
03/01/2012 16:00,77.78,34.8,16.11,78.78,42.39,197.53,38.43,58.82,19.12,34.41
03/02/2012 16:00,77.88,34.59,16.44,78.29,42.36,198.81,38.67,59.01,18.97,34.04
03/05/2012 16:00,76.17,34.62,15.83,79.17,42.7,200.66,39,59.4,18.85,33.77
03/06/2012 16:00,75.75,34.38,15.3,78.47,42,197.26,38.69,58.97,18.42,33.11
03/07/2012 16:00,75.81,34.4,15.03,78.82,41.75,197.77,38.87,59.86,18.77,33.12
03/08/2012 16:00,77.43,34.64,15.44,78.87,42.02,199.81,39.22,59.77,19.03,33.07
03/09/2012 16:00,77.88,34.76,15.59,79.41,42.24,200.62,39.1,60.08,19.04,34.74
03/12/2012 16:00,78.86,35.08,15.17,79.54,42.34,201,39.32,60.68,19.13,36.01
3/13/2012 16:00:00,81.16,35.13,15.19,80.76,44.01,203.78,39.48,61,19.59,36.09
3/14/2012 16:00:00,84.23,35.11,15.04,80.71,43.48,204.72,39.47,61.08,19.79,35.29
3/15/2012 16:00:00,83.65,35.17,15.74,81.34,43.47,206,39.54,61.23,20.16,35
3/16/2012 16:00:00,83.65,35.08,15.71,81.07,43.19,206.01,39.57,60.84,20.2,35.32
3/19/2012 16:00:00,85.87,35.2,16.33,81.48,43.44,205.72,39.65,60.74,20.21,34.98
3/20/2012 16:00:00,86.57,35.3,16.43,81.45,43.24,204.25,39.63,60.6,20.07,34.96
3/21/2012 16:00:00,86.07,35.56,17.16,81.21,43.27,204.69,39.78,60.56,20.07,35.15
3/22/2012 16:00:00,85.62,35.71,16.96,80.93,43.29,205.49,39.66,60.65,19.85,34.4
3/23/2012 16:00:00,85.15,35.74,17.17,81.38,43.65,205.48,39.42,60.75,19.78,34.08
3/26/2012 16:00:00,86.71,35.95,17.43,82.34,44.38,207.77,39.33,61.2,20.05,37.4
3/27/2012 16:00:00,87.78,35.94,17.24,81.76,44.15,207.18,38.66,61.09,20.04,37.94
3/28/2012 16:00:00,88.23,36.33,16.97,81.78,43.51,207.29,38.26,61.19,20.01,37.85
3/29/2012 16:00:00,87.12,36.91,16.44,81.35,43.01,208.27,38.07,60.82,19.95,37.33
3/30/2012 16:00:00,85.65,37.01,16.43,81.15,43.78,208.65,38.23,61.2,20.07,37.24
04/02/2012 16:00,88.38,37.07,16.28,81.84,43.84,209.47,38.52,61.36,20.02,36.58
04/03/2012 16:00,89.9,36.88,16.14,81.54,43.29,209.5,38.46,60.65,19.96,38.01
04/04/2012 16:00,89.19,36.73,15.75,81.05,42.93,206.05,38.39,60.26,19.74,35
04/05/2012 16:00,90.53,36.74,15.79,80.91,43.08,205.47,37.66,60.67,19.49,34.48
04/09/2012 16:00,90.89,36.44,15.24,79.76,42.11,204.94,37.46,60.13,19.2,33.15
04/10/2012 16:00,89.78,36.01,14.56,78.7,40.99,202.33,36.8,59.93,18.74,32.46
04/11/2012 16:00,89.46,36.06,14.26,79.05,41.37,202.58,37.38,59.8,19.01,33.09
04/12/2012 16:00,88.97,36.11,14.89,80.06,42.15,205.32,37.55,60.14,19.3,33.44
4/13/2012 16:00:00,86.46,35.97,14.88,78.82,41.85,202.8,37.26,59.77,18.88,33.59
4/16/2012 16:00:00,82.88,36.22,14.45,79.67,41.66,202.72,37.43,60.58,18.9,32.25
4/17/2012 16:00:00,87.1,36.98,15.29,80.76,42.68,207.45,37.74,61.87,19.34,32.24
4/18/2012 16:00:00,86.91,37.09,15.28,79.74,42.49,200.13,37.66,62.06,19.1,32.66
4/19/2012 16:00:00,83.92,36.91,15.3,79.28,42.08,199.51,38.15,61.75,19.14,33.16
4/20/2012 16:00:00,81.85,37.07,15.16,78.9,42.35,199.6,38.73,62.45,19.36,33.16
4/23/2012 16:00:00,81.67,36.85,14.55,78.8,42.01,198.62,38.57,59.54,19.07,31.94
4/24/2012 16:00:00,80.04,37.06,12.53,79.79,42.18,200,39.5,57.77,19.54,31.82
4/25/2012 16:00:00,87.14,37.47,12.34,79.94,42.7,203.57,39.48,57.36,19.45,32.91
4/26/2012 16:00:00,86.81,37.85,12.15,80.4,43.36,205.58,40.14,58.95,19.62,33.49
4/27/2012 16:00:00,86.14,38.32,11.96,80.56,43.35,206.81,40.23,59.03,19.78,33.34
4/30/2012 16:00:00,83.43,38.16,11.45,80.45,43.11,207.08,40.38,58.91,19.58,33.13
05/01/2012 16:00,83.16,38.47,11.62,81.46,43.79,208,40.56,59.07,19.8,33.78
05/02/2012 16:00,83.71,38.58,11.75,81.13,43.54,208.06,40.6,59.01,19.77,33.94
05/03/2012 16:00,83.12,38.72,10.85,81.26,43.81,207.24,40.64,58.99,19.61,32.46
05/04/2012 16:00,80.75,38.5,10.45,80.94,42.93,204.99,40.26,58.7,19.34,31.83
05/07/2012 16:00,81.35,38.64,10.49,82.47,43.82,203.75,40.53,59.19,19.32,32.47
05/08/2012 16:00,81.17,38.57,10.4,82.22,44.3,201.48,40.55,59.05,19.25,30.19
05/09/2012 16:00,81.31,38.39,10.62,81.43,45.02,201.23,40.25,59.03,18.91,30.06
05/10/2012 16:00,81.5,38.71,10.35,81.78,45.28,200.6,40.55,59.19,19.09,32.96
05/11/2012 16:00,80.96,38.74,11.05,81.6,45.56,201.17,41.16,59.42,19.01,32.25
5/14/2012 16:00:00,79.75,38.44,10.99,80.53,45.17,199.44,40.89,59.07,18.6,30.06
5/15/2012 16:00:00,79.02,38.28,11.07,80.21,45.01,199.04,41.05,59.35,18.4,29.43
5/16/2012 16:00:00,78.01,38.17,10.6,80.59,45.08,199.73,40.88,59.19,19,29.18
5/17/2012 16:00:00,75.73,37.56,10.28,79.87,44.33,197.89,41.37,61.68,18.88,28.57
5/18/2012 16:00:00,75.77,37.03,9.99,78.91,43.81,195.88,41.53,62.43,18.95,27.56
5/21/2012 16:00:00,80.18,37.26,10.25,79.8,44.39,197.76,41.34,63.04,19.12,28.77
5/22/2012 16:00:00,79.57,37.1,9.67,79.65,44.39,196.82,41.39,63.73,19.18,30.79
5/23/2012 16:00:00,81.51,37.1,10.27,79.65,44.39,196.12,41.39,63.73,19.18,31.02
5/24/2012 16:00:00,80.76,37.78,10.04,79.8,44.44,196.09,41.39,65.07,19.25,30.32
5/25/2012 16:00:00,80.33,37.62,10.03,79.25,44.5,194.3,41.45,65.31,19.2,29.81
5/29/2012 16:00:00,81.75,37.73,9.92,79.82,45.48,196.46,41.75,65.68,19.35,31.69
5/30/2012 16:00:00,82.74,37.53,9.62,78.83,45.2,194.53,41.42,65.44,19.04,30.41
5/31/2012 16:00:00,82.53,37.37,9.06,79.36,45.71,192.9,41.64,65.82,19.09,29.5
06/01/2012 16:00,80.14,36.55,8.99,79.02,44.4,189.08,41.03,65.55,18.54,28.15
06/04/2012 16:00,80.61,36.82,9.29,79.04,44.41,188.54,41.34,65.99,18.15,27.88
06/05/2012 16:00,80.4,36.62,9.26,79.12,44.84,189.2,41.2,65.5,18.24,27.91
06/06/2012 16:00,81.64,37.31,9.41,80.68,45.53,193.99,41.77,65.93,18.88,29.22
06/07/2012 16:00,81.67,37.14,9.23,80.66,45.63,194.44,41.64,65.87,19,28.93
06/08/2012 16:00,82.9,37.62,9.38,81.36,46.24,195.14,42.44,68.22,19.2,30.08
06/11/2012 16:00,81.6,37.33,9,80.28,45.8,192.51,42.56,67.53,19.11,29.12
06/12/2012 16:00,82.31,37.6,9,81.26,46.38,194.55,42.94,67.72,19.48,29.66
6/13/2012 16:00:00,81.74,37.35,8.98,80.59,46.23,193.1,42.99,67.07,19.37,29.77
6/14/2012 16:00:00,81.65,37.87,8.95,81.72,47.18,195.1,43.75,67.63,19.72,29.39
6/15/2012 16:00:00,82.02,38.05,9.4,82.57,47.09,199.1,43.55,67.75,20,29.91
6/18/2012 16:00:00,83.68,37.99,9.53,82.15,47.1,198.29,43.82,68.12,19.75,31.84
6/19/2012 16:00:00,83.92,37.87,9.98,82.98,47.51,198.93,43.73,67.81,20,32.09
6/20/2012 16:00:00,83.68,37.78,9.74,82.46,47.73,198.78,43.3,68.52,20.1,33.78
6/21/2012 16:00:00,82.52,37.34,9.41,81.19,47.4,193.39,43.33,67.7,19.53,32.19
6/22/2012 16:00:00,83.16,37.47,9.69,81.87,47.47,193.7,43.95,67.3,19.81,33.78
6/25/2012 16:00:00,81.54,37.39,9.58,80.47,46.7,192.86,43.65,68.18,19.52,33.11
6/26/2012 16:00:00,81.72,37.54,9.54,81.33,47.3,191.95,43.84,68.58,19.8,31.61
6/27/2012 16:00:00,82.07,38.17,9.5,81.98,47.87,193,43.78,68.59,20.13,31.96
6/28/2012 16:00:00,81.29,38.28,9.62,82.34,47.82,191.4,43.97,68.3,20.2,31.41
6/29/2012 16:00:00,83.43,39.1,9.78,83.33,48.5,195.58,44.44,69.72,20.84,31.29
07/02/2012 16:00,84.65,39.46,9.69,83.65,48.72,195.83,44.93,69.35,20.49,30.4
07/03/2012 16:00,85.63,39.58,10.29,83.78,48.59,195.93,44.95,70.75,20.43,30.66
07/05/2012 16:00,87.13,39.23,11.67,83.22,48.11,195.29,44.89,71.08,20.33,31.23
07/06/2012 16:00,86.55,39.08,11.7,82.54,48.04,191.41,44.42,71.36,20,30.99
07/09/2012 16:00,87.7,38.99,11.86,83.39,48,189.67,44.74,71.76,20.04,31.49
07/10/2012 16:00,86.89,38.99,11.46,83.05,47.36,186.26,44.7,72.11,19.62,31.27
07/11/2012 16:00,86.35,38.73,11.66,84.09,47.27,185.25,44.9,72.26,19.68,31.51
07/12/2012 16:00,85.56,38.32,12.14,83.54,47.41,183.09,44.67,72.31,19.44,32.7
7/13/2012 16:00:00,86.42,38.64,12.13,84.48,48.19,186.01,45.21,73.18,19.77,34.25
7/16/2012 16:00:00,86.7,38.24,11.85,83.98,47.86,184.79,45.27,72.98,19.59,35.96
7/17/2012 16:00:00,86.71,38.85,11.68,85.19,49.35,183.65,45.66,73.1,19.72,33.35
7/18/2012 16:00:00,86.61,38.72,11.61,84.98,49.35,188.25,45.89,72.85,19.84,32.15
7/19/2012 16:00:00,87.76,38.78,11.87,84.63,48.99,195.34,44.54,71.53,19.8,32.27
7/20/2012 16:00:00,86.33,38.52,11.69,83.83,48.59,192.45,44.49,72.25,19.87,31.79
7/23/2012 16:00:00,86.26,38.44,11.42,83.59,47.98,190.83,44.35,71.85,20.09,30.66
7/24/2012 16:00:00,85.85,38.33,11.48,83.7,48.16,190.34,43.77,72.14,19.97,29.84
7/25/2012 16:00:00,82.14,38.51,8.61,84.04,48.3,191.08,43.72,72.08,20,28.95
7/26/2012 16:00:00,82.13,39.42,8.14,84.67,49.71,193.95,44.46,73.67,20.56,28.13
7/27/2012 16:00:00,83.59,40.01,8.42,85.2,49.94,196.39,44.9,74.52,20.92,29.51
7/30/2012 16:00:00,85,40.56,8.25,85.23,49.8,196.68,44.95,74.98,20.8,27.35
7/31/2012 16:00:00,87.25,40.4,8.12,84.84,49.14,195.98,45.14,74.43,20.75,27.42
08/01/2012 16:00,86.69,40.51,7.79,84.62,49.14,195.18,45.21,73.62,20.73,26.25
08/02/2012 16:00,86.83,39.88,7.7,84.08,48.98,194.45,44.62,74.05,20.52,26.1
08/03/2012 16:00,87.96,40.42,7.7,85.58,49.77,198.52,44.46,74.55,20.96,27.27
08/06/2012 16:00,88.94,40.32,8.11,85.15,49.65,198.76,44.69,74.28,20.97,28.27
08/07/2012 16:00,88.7,39.89,8.27,84.67,49.81,199.93,44.47,73.99,21.12,30.25
08/08/2012 16:00,88.55,39.78,8.26,84.65,50.49,199.03,44.18,74.31,21.01,29.09
08/09/2012 16:00,88.68,39.62,8.27,84.54,49.96,198.42,44.34,73.85,21.06,29.41
08/10/2012 16:00,88.81,39.4,8.56,84.77,49.65,199.29,44.6,73.68,21.1,29.94
8/13/2012 16:00:00,90,39.3,8.56,84.99,49.86,199.01,44.27,73.4,20.99,31.17
8/14/2012 16:00:00,90.24,39.38,8.82,84.94,49.69,198.29,44.33,74.01,20.94,29.42
8/15/2012 16:00:00,90.12,39.35,9.04,84.71,49.89,198.4,44.19,74.45,20.96,29.4
8/16/2012 16:00:00,90.91,39.55,9.19,85.22,50.25,200.84,44.12,72.15,21.05,30.3
8/17/2012 16:00:00,92.59,39.53,9.1,85.87,50.46,201.22,44.06,71.99,21,30.01
8/20/2012 16:00:00,95.02,39.47,9.18,85.75,50.45,200.5,43.7,72.3,20.93,29.51
8/21/2012 16:00:00,93.72,39.26,9.37,85.22,49.64,198.65,42.89,71.43,20.85,29.11
8/22/2012 16:00:00,95.55,38.77,9.34,85.69,49.66,197.25,42.62,71.77,20.78,29.95
8/23/2012 16:00:00,94.66,38.11,9.15,85.15,49.17,195.7,42.25,71.56,20.64,30.73
8/24/2012 16:00:00,94.75,38.47,9.02,85.39,49.56,197.77,43.17,72.11,20.8,29.5
8/27/2012 16:00:00,96.53,38.17,8.91,85.41,49.63,195.69,42.76,72.5,20.85,28.32
8/28/2012 16:00:00,96.4,38,8.99,84.92,49.63,194.87,42.67,72.41,20.81,28.69
8/29/2012 16:00:00,96.21,37.46,9.06,84.55,50.04,195.08,43.09,72.77,20.82,28.41
8/30/2012 16:00:00,94.84,37.14,8.64,84.01,49.42,193.37,42.77,72.25,20.64,28.41
8/31/2012 16:00:00,95.03,37.4,8.53,84.34,49.47,194.85,42.94,72.6,20.71,28.52
09/04/2012 16:00,96.42,37.28,7.99,84.25,49.66,194.54,43.7,73.51,20.51,28.14
09/05/2012 16:00,95.75,37.51,7.85,85.19,50.79,195.04,43.8,73.55,20.65,27.94
09/06/2012 16:00,96.61,38.15,8.09,86.47,51.86,199.1,44.15,74.81,21.31,28.55
09/07/2012 16:00,97.21,37.9,8.09,86.64,51.74,199.5,43.72,73.82,21.59,29.35
09/10/2012 16:00,94.68,37.66,7.99,86.61,51.52,200.95,44.06,73.51,21.48,27.37
09/11/2012 16:00,94.37,37.77,8.17,86.76,51.56,203.27,44.24,74.06,21.59,27.8
09/12/2012 16:00,95.68,37.55,8.17,86.73,51.7,203.77,44.89,74.07,21.89,28.28
9/13/2012 16:00:00,97.57,38.35,8.29,88.56,52.6,206.36,45.58,75.14,22.02,29.48
9/14/2012 16:00:00,98.75,38.12,8.65,88.7,52.35,206.81,44.53,74.5,22.11,30.39
9/17/2012 16:00:00,99.97,38.35,8.15,88.52,52.15,207.15,44.58,73.99,22.05,32.54
9/18/2012 16:00:00,100.27,38.62,8.01,88.61,51.9,207.07,44.91,73.95,22.24,31.34
9/19/2012 16:00:00,100.3,38.52,8.15,88.95,52.7,206.43,45.27,74.37,22.43,31.05
9/20/2012 16:00:00,99.81,38.64,8.39,89.33,52.66,206.18,45.49,74.75,22.43,30.9
9/21/2012 16:00:00,100.01,38.03,8.26,89.54,52.74,205.98,45.64,74.45,22.53,30.02
9/24/2012 16:00:00,98.68,38.12,8.06,88.66,52.92,205.29,45.68,74.74,22.36,30.66
9/25/2012 16:00:00,96.22,37.68,7.69,88.12,52.54,204.98,45.62,74.26,22.31,27.66
9/26/2012 16:00:00,95.03,37.76,7.88,88.33,51.94,204,45.59,74.19,22.1,27.54
9/27/2012 16:00:00,97.33,38.31,7.94,88.26,52.58,205.91,45.76,73.98,22.73,28.49
9/28/2012 16:00:00,95.3,37.93,7.78,88.2,52.28,207.45,45.57,73.8,22.71,29.28
10/01/2012 16:00,94.2,38.38,8.01,88.66,52.07,210.47,45.81,74.05,22.81,29.16
10/02/2012 16:00,94.47,38.34,8.07,88.83,51.64,209.84,45.86,73.75,22.79,29.8
10/03/2012 16:00,95.92,38.24,8.94,89.49,52.47,210.51,46.28,74.2,22.91,29.3
10/04/2012 16:00,95.26,38.33,9.52,90.36,52.63,210.39,47.26,74.72,22.95,29.4
10/05/2012 16:00,93.23,38.58,9.51,90.42,52.97,210.59,47.05,75.13,23.12,28.89
10/08/2012 16:00,91.17,38.58,10.5,90.17,52.33,209.82,46.57,75.25,22.92,29.25
10/09/2012 16:00,90.84,38.56,9.36,89.26,51.51,207.99,46.11,74.14,22.62,28.37
10/10/2012 16:00,91.56,38.09,9.36,88.73,51.21,205.82,45.78,75.42,22.43,28.4
10/11/2012 16:00,89.73,38.11,9.43,88.71,50.34,205.76,45.2,75.01,22.51,28.32
10/12/2012 16:00,89.96,38.23,9.19,88.25,50.59,207.8,44.62,75.81,22.48,27.64
10/15/2012 16:00:00,90.68,38.13,9.25,89.11,50.79,208.93,44.5,77.15,22.64,27.33
10/16/2012 16:00:00,92.83,37.9,9.44,89.93,51.24,211,44.08,76.91,22.64,28.06
10/17/2012 16:00:00,92.09,37.74,9.79,90.5,52.29,200.63,44.72,77.03,22.91,28.82
10/18/2012 16:00:00,90.38,37.84,9.62,90.62,52.42,194.96,45.78,76.56,22.81,28.04
10/19/2012 16:00:00,87.12,37.4,9.28,89.26,51.9,193.36,45.16,75.62,22.03,27.74
10/22/2012 16:00:00,90.58,37.23,9.7,88.51,51.79,194.4,44.77,75.65,21.7,27.85
10/23/2012 16:00:00,87.62,36.61,9.75,86.95,50.76,191.25,44.07,74.76,21.28,28.39
10/24/2012 16:00:00,88.12,36.88,8.59,86.94,50.65,190.72,44.23,74.82,21.26,27.42
10/25/2012 16:00:00,87.08,37.09,8.79,87.15,50.26,191.6,44.25,75.32,21.26,27.52
10/26/2012 16:00:00,86.29,37.04,9.94,86.66,50.08,193.27,44.73,75.11,21.11,27.38
10/31/2012 16:00:00,85.05,37.18,11.32,86.35,49.12,194.53,44.64,75.02,21.06,28.13
11/01/2012 16:00,85.22,37.33,11.1,87.68,49.78,197.15,45.14,73.45,21.34,29.25
11/02/2012 16:00,82.4,37.08,10.99,86.93,49.86,193.43,44.52,72.77,21.31,28.92
11/05/2012 16:00,83.52,36.77,11.18,86.86,50.32,194.14,44.2,73.14,21.41,31.5
11/06/2012 16:00,83.26,37.42,10.91,87.29,50.47,195.07,44.3,73.76,21.59,31.15
11/07/2012 16:00,79.71,36.72,11.1,85.45,50.08,191.16,43.19,73.11,21.13,31.54
11/08/2012 16:00,76.82,36.36,10.85,84.58,50.04,190.1,42.61,72.48,20.89,31.31
11/09/2012 16:00,78.15,36.29,11.13,85.18,47.06,189.64,42.64,72.31,21,30.32
11/12/2012 16:00,77.55,36.08,11.17,85.27,47.45,189.25,42.56,72.48,20.89,31.07
11/13/2012 16:00:00,77.56,36.16,11.37,85.87,47.96,188.32,42.54,71.81,20.68,31.61
11/14/2012 16:00:00,76.7,36.01,11.4,84.88,47.17,185.51,42.24,71.31,20.01,31.38
11/15/2012 16:00:00,75.09,36.43,11.64,85.3,47.47,185.85,41.7,68.72,20.06,30.82
11/16/2012 16:00:00,75.38,36.56,11.56,85.91,47.42,186.94,41.4,68.03,20.15,31.84
11/19/2012 16:00:00,80.82,37.24,11.62,86.76,47.91,190.35,42.81,69.02,20.66,32.92
11/20/2012 16:00:00,80.13,37.25,11.77,86.79,48.44,189.2,42.82,69,20.62,33
11/21/2012 16:00:00,80.24,37.39,11.86,87.58,48.68,190.29,43.16,68.89,20.68,32.47
11/23/2012 13:00:00,81.64,37.93,11.85,88.5,49.26,193.49,43.76,70.2,21.04,32.13
11/26/2012 16:00:00,84.22,37.36,11.72,88.29,49.03,192.88,43.3,69.91,21.06,32.27
11/27/2012 16:00:00,83.54,37.42,11.87,88.08,48.6,191.23,42.98,69.5,20.87,32.15
11/28/2012 16:00:00,83.28,37.56,11.75,88.27,49.2,191.98,43.56,70.56,21.14,33.23
11/29/2012 16:00:00,84.19,37.97,11.63,87.97,49.72,191.53,44.01,70.83,21.13,33.69
11/30/2012 16:00:00,83.61,37.92,11.67,88.08,49.66,190.07,44.12,72.02,21.13,33.82
12/03/2012 16:00,83.74,37.38,10.86,87.75,49.29,189.48,44.1,71.34,20.82,34.62
12/04/2012 16:00,82.26,37.15,12.38,87.27,49.3,189.36,43.67,72.12,20.86,33.9
12/05/2012 16:00,76.97,37.31,11.91,87.62,49.59,188.65,44.1,71.65,21.23,33.71
12/06/2012 16:00,78.18,37.38,12.31,87.49,49.06,189.7,44.45,71.59,21.37,33.9
12/07/2012 16:00,76.18,37.71,12.28,87.33,49.24,191.95,44.41,72.29,21.46,34.17
12/10/2012 16:00,75.69,37.64,12.11,87.1,49.3,192.62,44.03,72.15,21.39,34.57
12/11/2012 16:00,77.34,37.86,12.3,87.27,49.48,194.2,44.44,70.89,21.51,35.28
12/12/2012 16:00,77,37.64,12.96,89.32,49.64,192.95,44.79,68.94,21.78,35.26
12/13/2012 16:00:00,75.67,37.6,13.22,89.44,49.11,191.99,44.52,69.04,21.62,33.61
12/14/2012 16:00:00,72.83,37.66,13.33,89.15,48.67,191.76,44.21,68.75,21.62,33.81
12/17/2012 16:00:00,74.12,37.5,13.53,89.98,49.28,193.62,44.12,69.2,21.93,34.4
12/18/2012 16:00:00,76.27,37.28,13.66,90.37,50.22,195.69,43.87,69.5,21.69,34.59
12/19/2012 16:00:00,75.19,36.78,13.43,90.1,49.94,195.08,43.38,68.52,21.01,34.61
12/20/2012 16:00:00,74.53,37.05,13.36,90.69,50.93,194.77,43.81,69,21.05,34.43
12/21/2012 16:00:00,74.19,36.89,13.05,89.83,50,193.42,43.57,68.65,20.88,34
12/24/2012 13:00:00,74.31,36.73,12.89,89.83,49.88,192.4,43.54,68.57,20.82,34.28
12/26/2012 16:00:00,73.29,36.42,12.95,89.26,49.85,191.95,43.45,67.99,20.77,33.59
12/27/2012 16:00:00,73.58,36.42,12.93,89.22,49.53,192.71,43.48,68.19,20.69,33.69
12/28/2012 16:00:00,72.8,35.97,12.76,88.55,49.15,189.83,42.9,67.61,20.44,33.22
12/31/2012 16:00:00,76.02,36.25,13.23,89.7,49.79,191.55,43.27,68.23,20.99,33.87
01/02/2013 16:00,78.43,37.6,13.14,93.2,51.1,196.35,44.27,69.24,21.34,35.36
01/03/2013 16:00,77.44,37.6,13.8,93.62,51.21,195.27,44.06,68.8,21.1,34.77
01/04/2013 16:00,75.29,37.66,13.71,93.85,52.19,193.99,44.3,69.06,21.2,34.4
01/07/2013 16:00,74.84,37.3,14.17,93.45,50.97,193.14,44.69,68.4,21.13,34.34
01/08/2013 16:00,75.04,37.04,13.88,93.81,50.76,192.87,43.1,68.59,20.9,33.68
01/09/2013 16:00,73.87,37.03,13.7,93.32,50.78,192.32,43,68.57,20.95,33.64
01/10/2013 16:00,74.79,36.96,14,94.65,50.79,192.88,43.59,68.36,21.17,33.53
01/11/2013 16:00,74.33,36.91,14.47,94.39,50.58,194.45,43.3,68.63,21.13,32.91
1/14/2013 16:00:00,71.68,36.99,14.78,95.36,50.59,192.62,42.59,68.3,21.12,33.26
1/15/2013 16:00:00,69.42,37.32,14.53,95.36,51.09,192.5,41.97,68.98,21.2,33.9
1/16/2013 16:00:00,72.3,37.32,13.93,95.03,51.53,192.59,41.51,69.21,21.12,34.1
1/17/2013 16:00:00,71.81,37.51,13.96,95.3,52.41,193.65,42.13,68.85,21.3,34.38
1/18/2013 16:00:00,71.43,37.7,14.17,95.16,52.34,194.47,42.54,69.2,22.04,34.52
1/22/2013 16:00:00,72.11,37.13,13.97,95.91,52.73,196.08,42.94,69.58,22.01,35.19
1/23/2013 16:00:00,73.43,37.13,14.75,96.48,53.95,204.72,42.79,69.49,21.94,36
1/24/2013 16:00:00,64.36,37.11,20.98,97.31,53.95,204.42,42.59,69.79,22.05,36.99
1/25/2013 16:00:00,62.84,37.05,24.22,97.39,54.38,204.97,42.67,69,22.29,36.98
1/28/2013 16:00:00,64.26,37.01,23.16,97.12,54.36,204.93,42.77,69.35,22.5,38.03
